-0.31,0.29,-1.26,402.84,-70.34,-375.23,3.5078666210175
-1.16,2,2,415.4,-44.14,-524.91,3.5564546585083
1.23,2,2,416.12,-524.23,15.68,3.5950262546539
2,2,2,173.23,-184.84,36.98,3.6602356433868
-1.2,-0.91,1.34,-40.02,284.09,-15.36,3.710697889328
1.07,-0.54,1.97,-185.38,-381.59,183.85,3.7585387229919
0.47,0.24,1.24,-550.78,290.56,156.46,3.8052816390991
-0.04,0.74,0.9,-550.78,205.66,235.73,3.8611850738525
-0.29,1.53,0.12,-550.78,260.68,306.66,3.8925986289978
-0.63,2,0.57,-201.56,62.93,114.66,3.9266331195831
0.61,0.61,-0.38,-9.59,-31.97,-45.11,3.9557876586914
0.74,0.43,-0.44,20.39,27.13,-84.06,3.9845991134644
0.5,-0.08,-0.53,143.91,94.15,40.31,4.0135667324066
0.24,-0.05,-0.53,77.71,52.79,-23.08,4.0466320514679
-1.17,0.13,-0.52,58.88,-74.29,-249.57,4.0820953845978
-0.8,2,1.88,132.88,-347.33,-524.91,4.1171865463257
-0.83,2,2,242.91,-524.23,-89.31,4.1519358158112
2,1.7,1.53,67.83,-524.23,188.81,4.18226313591
-1.92,-1.11,1.12,-85.12,194.87,-203.52,4.2154769897461
0.34,0.59,0.85,-274.08,-245.82,-113.75,4.2449073791504
0.47,0.64,0.89,-266.51,-200.75,-121.98,4.2687764167786
0.47,2,0.93,-101.64,176.94,-308.17,4.3072197437286
0.16,1.77,0.15,34.75,-261.27,33.24,4.3354580402374
0.05,0.85,-0.27,25.39,-126.52,-20.17,4.3652467727661
-0.44,0.61,-0.61,58.58,-288.93,-245.54,4.3980436325073
-0.1,0.86,-0.74,72.91,-431.8,-392.53,4.4325392246246
-0.56,1.55,-0.32,285.1,-360.34,-524.91,4.4716334342957
-0.35,2,1.78,412.42,-524.23,-501.13,4.51340675354
0.61,1.99,1.63,130.41,-524.23,0.25,4.5485184192657
0.95,0.07,1.08,-35.15,-26.37,-169.36,4.591876745224
-0.08,-0.44,1.4,58.52,-202.46,-4.61,4.6289846897125
0.17,-0.24,1.5,16,-377.85,133.35,4.664717912674
0.36,0.52,1.42,-322.32,63.84,64.17,4.6923303604126
